,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.32,0.68,0.0,0.0,0.28,0.24,0.63,0.2
bibedt.csv,0.64,0.29,0.69,0.73,0.49,0.42,0.27,0.57
customwars.csv,0.56,0.65,0.28,0.67,0.45,0.29,0.4,0.41
impala.csv,0.17,0.46,0.47,0.56,0.33,0.35,0.62,0.2
massiv.csv,0.0,0.0,0.99,0.0,0.21,0.0,0.05,0.15
playerstage.csv,0.72,0.16,0.53,0.64,0.56,0.37,0.44,0.49
quarkplusplus.csv,0.57,0.09,0.86,0.53,0.64,0.63,0.27,0.51
xinity.csv,0.32,0.43,0.48,0.42,0.14,0.41,0.53,0.67
