,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.79,0.95,0.03,0.94,1.0,1.0,0.54,0.82,0.89
jicarilla.csv,0.03,0.0,0.91,0.0,0.0,0.0,0.03,0.45,0.11
optalgtoolkit.csv,0.48,0.43,0.79,0.44,0.14,0.74,0.35,0.93,0.36
oscarmcmaster.csv,0.6,0.68,0.06,0.75,0.29,0.47,0.08,0.48,0.47
ossim.csv,0.22,0.27,0.21,0.81,0.0,0.37,0.49,0.77,0.28
projectts.csv,0.83,0.73,0.03,0.56,1.0,0.37,0.7,0.2,0.77
sabbu.csv,0.72,0.7,0.09,0.69,0.86,0.05,0.46,0.09,0.66
vxl.csv,0.53,0.49,0.0,0.56,0.43,0.53,0.16,0.14,0.57
zact.csv,0.52,0.05,0.58,0.44,1.0,0.0,0.65,0.36,0.28
