,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.69,0.48,0.11,0.49,0.0,0.0,0.5,0.78
jicarilla.csv,0.09,0.0,0.88,0.0,0.0,0.0,0.04,0.49
optalgtoolkit.csv,0.53,0.55,0.51,0.67,0.33,0.65,0.51,0.24
ossim.csv,0.27,0.26,0.34,0.75,0.0,0.36,0.49,0.36
projectts.csv,0.04,0.1,0.07,0.47,0.16,0.43,0.56,0.02
sabbu.csv,0.74,0.55,0.14,0.63,0.73,0.13,0.5,0.13
vxl.csv,0.63,0.45,0.21,0.67,0.44,0.4,0.49,0.13
zact.csv,0.47,0.06,0.56,0.47,0.84,0.0,0.54,0.4
