,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.69,0.42,0.11,0.12,0.11,0.55,0.53,0.84
jicarilla.csv,0.12,0.0,0.83,0.0,0.0,0.0,0.05,0.6
optalgtoolkit.csv,0.57,0.38,0.5,0.14,0.08,0.62,0.55,0.82
ossim.csv,0.31,0.24,0.36,0.24,0.0,0.35,0.56,0.76
projectts.csv,0.06,0.1,0.09,0.12,0.03,0.43,0.61,0.04
sabbu.csv,0.75,0.35,0.18,0.13,0.15,0.15,0.53,0.19
vxl.csv,0.64,0.34,0.25,0.17,0.08,0.34,0.53,0.2
zact.csv,0.48,0.08,0.58,0.12,0.3,0.0,0.59,0.48
