,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.54,0.84,0.49,0.83,1.0,1.0,0.48,0.39
jicarilla.csv,0.06,0.0,0.24,0.01,0.0,0.03,0.04,0.67
optalgtoolkit.csv,0.28,0.42,0.65,0.53,0.34,0.26,0.48,0.94
ossim.csv,0.35,0.2,0.32,0.27,0.03,0.29,0.7,0.89
projectts.csv,0.07,0.16,0.27,0.36,0.45,0.81,0.33,0.0
sabbu.csv,0.24,0.63,0.22,0.52,0.55,0.19,0.48,0.17
vxl.csv,0.33,0.32,0.24,0.39,0.53,0.65,0.37,0.06
zact.csv,0.67,0.1,0.24,0.35,0.23,0.0,0.59,0.56
