,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.0,0.59,0.67,0.99,0.58,0.58,0.78,0.62,0.49
buddata-ebxml-registry.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fluidium.csv,0.18,0.0,0.24,0.28,0.07,0.96,0.04,0.07,0.22
illumination.csv,0.46,0.05,0.09,0.34,0.23,0.37,0.27,0.9,0.11
jsr308-langtools.csv,0.69,0.74,0.69,0.46,0.72,0.54,1.0,0.66,0.54
olsrd.csv,0.99,0.66,0.6,0.5,0.6,0.4,0.67,0.62,0.64
reaper-ecad.csv,0.0,0.97,0.48,0.13,0.31,0.22,0.27,0.14,0.38
rtb-team.csv,0.59,0.25,1.0,0.53,0.37,0.43,0.33,0.21,0.51
sidekar.csv,0.37,0.53,0.52,0.41,0.98,0.46,0.88,0.7,0.51
