,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.77,0.15,0.38,0.97,0.66,0.46,0.74,0.24,1.0
buddata-ebxml-registry.csv,0.77,0.13,0.29,0.47,0.63,0.42,0.6,0.21,1.0
fluidium.csv,0.71,0.0,0.75,0.41,0.44,1.0,0.25,0.11,0.87
illumination.csv,0.9,0.07,1.0,0.41,0.8,0.44,0.88,1.0,0.86
jsr308-langtools.csv,0.89,0.22,0.53,0.8,0.77,0.52,1.0,0.28,1.0
olsrd.csv,1.0,0.2,0.32,0.44,0.69,0.31,0.69,0.24,0.96
reaper-ecad.csv,0.0,1.0,0.28,0.38,0.43,0.31,0.58,0.11,0.91
rtb-team.csv,0.83,0.19,1.0,0.48,0.7,0.35,0.47,0.16,0.94
sidekar.csv,1.0,0.13,0.32,0.39,1.0,0.47,0.81,0.28,1.0
