,recall,precision,pf,pci_20,ifa,wins
array4j.csv,0.49,0.35,0.53,0.65,2.0,7
emono.csv,0.78,0.23,0.75,0.47,2.0,1
freedom-erp.csv,0.04,0.14,0.08,0.75,6.0,0
haggle.csv,0.38,0.33,0.26,0.57,0.0,8
jbpm.csv,0.03,0.17,0.03,0.75,3.0,6
jgossipforum.csv,0.31,0.38,0.2,0.75,1.0,12
joustsim.csv,0.6,0.34,0.5,0.5,3.0,5
log4net.csv,0.36,0.33,0.18,0.67,2.0,9
madman.csv,0.36,0.4,0.3,0.68,2.0,10
mediate.csv,0.55,0.3,0.44,0.59,5.0,3
pustefix.csv,0.45,0.43,0.34,0.59,1.0,11
synecdoche.csv,0.62,0.28,0.53,0.46,1.0,4
tmva.csv,0.67,0.27,0.63,0.52,3.0,2
