,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,4.0,9.0,70.0,12.0,0.0,3.0,0.0,5.0,5.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0
cornerstone.csv,13.0,3.0,15.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0,0.0
emeraldemu.csv,8.0,1.0,33.0,26.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,80.0,0.0,49.0,1.0,0.0,2.0,2.0
grafx2.csv,17.0,9.0,38.0,9.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,9.0
jahshakafx.csv,0.0,12.0,16.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0
kindb.csv,11.0,1.0,130.0,37.0,0.0,0.0,3.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0
maya-work-in-progress.csv,53.0,3.0,101.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,1.0
netatalk.csv,84.0,3.0,81.0,80.0,0.0,3.0,3.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,16.0,1.0
novembre.csv,2.0,13.0,24.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
ns-3.csv,51.0,4.0,19.0,46.0,0.0,0.0,5.0,3.0,6.0,10.0,1.0,14.0,2.0,2.0,0.0,2.0,3.0,1.0,66.0,1.0
nullc.csv,106.0,3.0,58.0,80.0,0.0,0.0,4.0,5.0,6.0,2.0,0.0,11.0,2.0,6.0,1.0,6.0,3.0,4.0,20.0,1.0
open-beos.csv,2.0,9.0,8.0,0.0,0.0,2.0,2.0,25.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,12.0,2.0
pixel-commandos.csv,338.0,0.0,6.0,12.0,60.0,0.0,54.0,0.0,1.0,78.0,1.0,100.0,192.0,0.0,0.0,49.0,0.0,0.0,1.0,79.0
planeshift.csv,44.0,3.0,55.0,79.0,0.0,0.0,4.0,2.0,4.0,3.0,4.0,7.0,1.0,0.0,1.0,2.0,8.0,1.0,52.0,1.0
plee-the-bear.csv,0.0,2958.0,553.0,189.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0
reaper-ecad.csv,1.0,0.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,80.0,107.0,49.0,0.0,0.0,0.0,1.0
sbml.csv,101.0,17.0,8.0,25.0,0.0,1.0,3.0,0.0,3.0,17.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,12.0,3.0
unimrcp.csv,48.0,31.0,15.0,9.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,80.0,0.0,0.0,0.0,51.0,15.0,1.0
unladen-swallow.csv,1.0,1.0,553.0,189.0,0.0,0.0,54.0,0.0,1.0,78.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,51.0,94.0,0.0
xmoto.csv,4.0,0.0,26.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,3.0,16.0,0.0
