,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.55,0.4,0.66,0.33,0.54,0.41,0.4,0.93,0.52,0.51,0.52,0.54,0.13,0.54,0.34,0.52,0.0
checker-framework.csv,0.48,0.09,0.51,0.33,0.11,0.0,0.49,0.34,0.88,0.0,0.23,0.31,0.19,0.0,0.0,0.61,0.44
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ctrlr.csv,0.0,0.0,0.0,0.0,0.11,0.0,0.07,0.0,0.0,0.0,0.17,0.0,0.0,0.88,0.15,0.0,0.0
fontforge.csv,0.36,0.71,0.53,0.66,0.61,0.65,0.42,0.65,0.64,1.0,0.44,0.59,0.42,0.46,0.56,0.49,0.62
gusanos.csv,0.7,0.58,0.34,0.69,0.75,0.56,0.48,0.52,0.57,0.14,0.43,0.58,0.56,0.33,0.98,0.58,0.69
jvcl.csv,0.02,0.0,0.9,0.47,0.0,0.0,0.0,0.1,0.18,0.0,0.04,0.06,0.05,0.0,0.0,0.13,0.0
kwave.csv,0.69,0.59,0.46,0.56,0.62,0.58,1.0,0.56,0.61,0.44,0.46,0.57,0.45,0.28,0.56,0.45,0.0
liferea.csv,0.49,0.53,0.49,0.46,0.5,0.93,0.35,0.49,0.64,0.59,0.36,0.61,0.39,0.12,0.32,0.59,0.74
lockss.csv,0.19,0.09,0.29,0.47,0.41,0.27,0.07,0.25,0.27,0.64,0.25,1.0,0.09,0.06,0.18,0.1,0.0
magicwars.csv,0.3,0.0,0.42,0.42,0.51,0.0,0.0,0.55,0.41,0.0,0.88,0.44,0.55,0.0,0.0,0.46,0.47
psrchive.csv,0.09,0.75,0.29,0.17,0.11,0.1,0.07,0.05,0.26,0.2,0.1,0.11,0.06,0.0,0.04,0.36,0.0
pydev.csv,0.47,0.34,0.42,0.0,0.5,0.27,0.29,0.48,0.58,0.05,0.24,0.48,0.35,0.06,0.28,0.98,0.76
sarasvati.csv,0.31,0.0,0.28,0.17,0.85,0.1,0.36,0.0,0.49,0.15,0.18,0.06,0.28,0.06,0.05,0.47,0.77
stuproa-cims.csv,0.55,0.63,0.33,0.53,0.49,0.0,0.38,0.56,0.82,0.36,0.52,0.4,0.96,0.63,0.0,0.67,0.57
thout.csv,0.94,0.51,0.59,0.41,0.54,0.39,0.51,0.63,0.31,0.25,0.51,0.5,0.52,0.35,0.46,0.53,0.82
zact.csv,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.4,0.4,0.0,0.0,0.44,0.0
