,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.73,0.45,0.37,0.66,0.53,0.65,0.43,0.77,0.59,0.28,0.49,0.43,0.37,0.5,0.78,0.4,0.64
checker-framework.csv,0.58,0.8,0.33,0.73,0.88,0.0,0.92,0.92,0.73,0.0,0.98,0.72,0.92,0.0,0.0,0.47,0.53
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
ctrlr.csv,0.0,0.86,0.0,0.86,0.0,0.67,0.0,0.89,0.75,0.0,0.84,0.0,0.0,0.94,0.88,0.0,0.0
fontforge.csv,0.73,0.48,0.54,0.48,0.64,0.39,0.63,0.54,0.66,0.5,0.45,0.58,0.46,0.5,0.55,0.5,0.54
gusanos.csv,0.45,0.46,0.51,0.47,0.46,0.52,0.44,0.45,0.81,0.85,0.37,0.46,0.5,0.73,0.4,0.42,0.39
jvcl.csv,0.5,0.0,0.93,0.96,0.92,0.0,0.0,0.93,0.96,0.0,0.88,0.67,0.94,0.0,0.0,0.83,0.86
kwave.csv,0.44,0.7,0.34,0.48,0.52,0.32,0.88,0.53,0.61,0.57,0.79,0.53,0.42,0.95,0.59,0.52,0.53
liferea.csv,0.54,0.48,0.32,0.55,0.88,0.77,0.59,0.48,0.41,0.35,0.64,0.45,0.61,0.9,0.65,0.39,0.37
lockss.csv,0.96,0.93,0.9,0.8,0.96,0.89,0.67,0.93,0.94,0.46,0.98,0.86,0.95,0.92,0.94,0.9,0.75
magicwars.csv,0.45,0.38,0.32,0.38,0.44,0.33,0.4,0.42,0.55,0.29,0.72,0.39,0.39,0.45,0.42,0.35,0.39
psrchive.csv,0.86,0.9,0.95,0.84,0.88,0.67,0.0,0.8,0.92,0.8,0.94,0.95,0.86,0.0,0.75,0.94,0.86
pydev.csv,0.68,0.89,0.72,0.88,0.96,0.89,0.8,0.62,0.61,0.89,0.98,0.57,0.79,0.67,0.65,0.6,0.5
sarasvati.csv,0.79,0.0,0.56,0.86,0.89,0.0,0.91,0.5,0.79,0.83,0.97,0.75,0.97,0.5,0.88,0.6,0.43
stuproa-cims.csv,0.52,0.58,0.3,0.45,0.59,0.33,0.42,0.43,0.42,0.31,0.4,0.38,0.77,0.64,0.42,0.38,0.39
thout.csv,0.76,0.58,0.37,0.37,0.48,0.42,0.55,0.52,0.59,0.91,0.46,0.45,0.46,0.49,0.47,0.49,0.44
zact.csv,0.0,0.0,0.0,0.8,0.75,0.0,0.0,0.67,0.0,0.0,0.67,0.92,0.69,0.0,0.0,0.54,0.0
