,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.33,0.11,0.13,0.07,0.06,0.22,0.2,1.0,0.2,0.46,0.3,0.22,0.26,0.27,0.55,0.36,0.0
checker-framework.csv,0.44,0.2,0.11,0.06,0.12,0.0,0.58,0.58,1.0,0.0,0.63,0.21,0.75,0.0,0.0,0.37,0.12
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ctrlr.csv,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.14,0.0,0.0,1.0,1.0,0.0,0.0
fontforge.csv,0.15,0.21,0.14,0.07,0.09,0.28,0.32,0.33,0.23,1.0,0.26,0.26,0.2,0.29,0.76,0.31,0.1
gusanos.csv,0.33,0.17,0.07,0.08,0.12,0.3,0.2,0.25,0.33,0.23,0.33,0.21,0.28,0.27,1.0,0.36,0.12
jvcl.csv,0.5,0.0,1.0,0.11,0.0,0.0,0.0,0.14,0.08,0.0,0.62,0.33,0.12,0.0,0.0,0.67,0.0
kwave.csv,0.38,0.24,0.1,0.07,0.09,0.24,0.94,0.34,0.26,0.43,0.57,0.3,0.23,0.24,0.85,0.36,0.0
liferea.csv,0.37,0.23,0.11,0.07,0.21,0.92,0.29,0.33,0.36,0.48,0.38,0.32,0.34,0.2,0.83,0.46,0.15
lockss.csv,0.28,0.07,0.4,0.1,0.15,0.33,0.33,0.33,0.19,0.62,0.54,1.0,0.21,0.08,0.62,0.3,0.0
magicwars.csv,0.23,0.16,0.11,0.05,0.07,0.23,0.22,0.27,0.21,0.44,0.99,0.2,0.28,0.26,0.7,0.35,0.1
psrchive.csv,0.43,1.0,0.18,0.04,0.12,0.33,1.0,0.2,0.12,0.8,0.78,0.11,0.43,0.0,0.5,0.61,0.0
pydev.csv,0.4,0.44,0.13,0.0,0.19,0.33,0.27,0.26,0.39,0.11,0.76,0.25,0.3,0.33,0.7,1.0,0.18
sarasvati.csv,0.5,0.0,0.06,0.14,1.0,1.0,0.45,0.0,0.25,0.5,0.81,0.25,0.36,0.5,0.38,0.33,0.19
stuproa-cims.csv,0.23,0.19,0.1,0.05,0.12,0.23,0.24,0.27,0.42,0.46,0.3,0.21,0.98,0.3,0.7,0.41,0.11
thout.csv,1.0,0.14,0.11,0.06,0.06,0.16,0.2,0.3,0.16,0.45,0.3,0.21,0.25,0.27,0.7,0.33,0.16
zact.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,0.21,0.23,0.0,0.0,0.28,0.0
