,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,0.75,0.0,0.67,0.0,0.0,0.0,0.0
jcl.csv,0.0,0.0,0.0,0.67,0.0,0.0,0.92
openxava.csv,0.63,0.53,0.55,0.94,0.79,0.8,0.75
tcvp.csv,0.8,0.86,0.67,0.8,0.95,0.88,0.92
vars-redux.csv,0.79,0.77,0.93,0.71,0.51,0.57,0.49
werx.csv,0.36,0.42,0.31,0.76,0.36,0.36,0.39
