,recall,precision,pf,pci_20,ifa,wins
amateur-scrolls.csv,0.365,0.66,0.12000000000000001,0.825,1.0,9
fritzing.csv,0.73,0.635,0.28500000000000003,0.5,1.5,8
jlinalg.csv,0.56,0.4,0.53,0.575,1.0,2
knowledge.csv,0.77,0.5,0.575,0.46499999999999997,1.5,4
massiv.csv,0.07,0.09,0.0,0.285,29.0,0
multitude.csv,0.755,0.505,0.585,0.435,1.0,3
playerstage.csv,0.6499999999999999,0.54,0.32,0.52,1.5,7
quarkplusplus.csv,0.63,0.54,0.3,0.535,2.5,6
rtrt-on-gpu.csv,0.45999999999999996,0.425,0.5,0.565,3.0,1
superwaba.csv,0.565,0.6,0.22999999999999998,0.415,0.5,5
