,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,bscwweasel.csv,retromenu.csv,capcode.csv,freenet.csv,boost-sandbox.csv,onotoa.csv,dspace-gsoc.csv,powerfolder.csv,megameknet.csv,ondex.csv,emite.csv,geogebra.csv,tweetsharp.csv,xamj.csv
boost-sandbox.csv,9.0,2.0,0.0,2.0,21.0,6.0,9.0,2.0,2.0,0.0,2.0,70.0,3.0,0.0,3.0,0.0,0.0,0.0
bscwweasel.csv,2.0,1.0,0.0,0.0,4.0,10.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,31.0,6.0,5.0,0.0,8.0
capcode.csv,3.0,3.0,2.0,1.0,36.0,8.0,0.0,3.0,2.0,0.0,2.0,83.0,5.0,2.0,4.0,5.0,0.0,20.0
dspace-gsoc.csv,4.0,2.0,2.0,0.0,31.0,13.0,0.0,2.0,0.0,0.0,0.0,89.0,0.0,0.0,2.0,4.0,0.0,33.0
emite.csv,3.0,0.0,2.0,1.0,37.0,3.0,7.0,0.0,1.0,0.0,0.0,125.0,5.0,2.0,4.0,0.0,0.0,0.0
fbmanager.csv,0.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,2.0,31.0,11.0,6.0,70.0,9.0,0.0,2.0
freenet.csv,3.0,1.0,2.0,1.0,49.0,5.0,0.0,2.0,2.0,0.0,1.0,89.0,5.0,2.0,5.0,7.0,0.0,0.0
geogebra.csv,1.0,0.0,0.0,0.0,4.0,14.0,7.0,0.0,1.0,1.0,0.0,22.0,1.0,0.0,1.0,5.0,0.0,3.0
megameknet.csv,2.0,1.0,2.0,0.0,18.0,12.0,20.0,1.0,0.0,0.0,1.0,71.0,3.0,6.0,1.0,7.0,0.0,3.0
ondex.csv,7.0,0.0,0.0,0.0,29.0,2.0,9.0,1.0,0.0,0.0,0.0,75.0,5.0,0.0,4.0,0.0,0.0,0.0
onotoa.csv,7.0,0.0,0.0,0.0,48.0,10.0,8.0,1.0,0.0,0.0,0.0,125.0,14.0,5.0,2.0,2.0,0.0,4.0
paintown.csv,0.0,1.0,2.0,1.0,49.0,12.0,0.0,2.0,0.0,0.0,0.0,79.0,5.0,2.0,3.0,9.0,0.0,0.0
powerfolder.csv,1.0,3.0,2.0,0.0,19.0,2.0,13.0,1.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,8.0
retromenu.csv,0.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0
smbopensoft.csv,3.0,0.0,1.0,0.0,35.0,13.0,15.0,6.0,1.0,0.0,1.0,76.0,8.0,2.0,1.0,2.0,0.0,15.0
triplea.csv,2.0,1.0,1.0,1.0,36.0,13.0,0.0,6.0,0.0,0.0,1.0,77.0,4.0,1.0,3.0,0.0,1.0,0.0
tweetsharp.csv,7.0,2.0,2.0,0.0,42.0,6.0,0.0,2.0,2.0,0.0,0.0,80.0,2.0,1.0,2.0,6.0,0.0,31.0
xamj.csv,12.0,1.0,0.0,2.0,32.0,10.0,0.0,6.0,0.0,0.0,0.0,44.0,5.0,12.0,2.0,2.0,0.0,1.0
