,recall,precision,pf,wins
apertium.csv,0.38,0.3,0.33,5
blue-c.csv,0.74,0.33,0.52,6
factor.csv,0.33,0.32,0.18,9
fltk.csv,0.65,0.41,0.26,14
free-evolution.csv,0.42,0.38,0.29,10
icescrum.csv,0.55,0.42,0.33,12
jbasic.csv,0.7,0.33,0.66,3
kvs.csv,0.45,0.43,0.3,11
monetdb.csv,0.36,0.53,0.25,13
phet.csv,0.53,0.25,0.69,0
projecteqemu.csv,0.43,0.47,0.19,15
repositorium.csv,0.16,0.18,0.31,1
smarttag.csv,0.68,0.39,0.56,7
sumatrapdf.csv,0.91,0.33,0.88,2
voms.csv,0.62,0.46,0.27,16
vrjuggler.csv,0.28,0.32,0.36,4
wheat.csv,0.25,0.36,0.25,8
