,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.97,0.87,0.98,1.0,0.95,0.76,0.84,0.66,0.0,0.87,0.93,0.79,0.74,1.0,0.76,0.98
customsagetv.csv,1.0,0.97,1.0,0.82,1.0,1.0,1.0,0.92,0.92,1.0,1.0,1.0,0.86,1.0,0.95,0.04
fluidium.csv,0.81,0.77,1.0,0.94,0.83,0.51,0.87,0.85,0.98,0.81,0.7,0.99,0.94,0.05,0.88,0.71
guineu.csv,0.15,0.89,0.93,0.66,1.0,0.95,0.98,0.79,0.72,0.95,0.98,1.01,0.8,1.0,0.97,0.93
inkscape.csv,0.97,0.85,0.93,0.92,0.66,0.87,0.07,0.96,0.93,0.69,0.85,0.58,0.91,0.84,0.98,1.0
mpqc.csv,0.85,0.71,0.79,1.0,0.96,0.0,0.92,0.87,1.03,0.72,0.79,0.96,1.0,0.79,0.73,0.84
nsis.csv,0.84,0.96,1.0,0.91,0.94,0.82,0.94,0.67,0.65,0.88,0.0,0.92,0.77,0.65,0.8,0.85
octave.csv,0.79,0.71,0.74,0.48,0.09,0.95,0.81,0.75,0.79,0.83,0.73,1.0,0.86,0.86,0.75,0.66
owfs.csv,0.82,0.9,0.98,0.09,0.79,0.97,0.93,0.79,0.67,0.85,0.83,1.02,0.69,0.85,0.83,0.94
owlib.csv,0.45,0.0,1.0,0.98,0.76,0.7,0.62,0.61,0.66,0.66,0.94,0.74,0.44,0.56,0.73,0.71
pamguard.csv,0.9,0.72,1.0,0.93,0.63,0.64,0.83,0.86,0.62,0.78,0.68,0.45,0.61,0.75,0.05,0.78
prelude.csv,0.82,0.85,0.0,0.83,0.91,0.9,0.88,0.93,0.89,0.83,0.86,0.84,0.8,0.91,0.79,0.89
robocode.csv,0.53,0.83,0.65,0.56,0.63,1.01,0.87,0.04,0.72,0.91,0.91,0.93,0.68,0.77,0.66,0.65
uwom-server.csv,0.67,0.89,1.0,0.91,0.91,0.79,0.76,0.61,0.88,0.07,0.93,0.97,0.87,0.96,0.83,0.6
zengine.csv,0.99,0.98,0.41,0.87,0.66,0.78,0.88,0.56,0.39,0.81,0.67,0.0,0.84,0.8,0.87,0.7
zildo.csv,0.73,0.69,1.01,0.81,0.83,1.01,0.55,0.71,0.43,0.58,0.9,0.74,0.02,0.67,0.62,0.88
