,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.09,0.2,0.09,0.02,0.01,0.47,0.19,0.07,0.0,0.15,0.14,0.0,0.14,0.0,0.33,0.05
customsagetv.csv,0.05,0.01,0.0,0.04,0.0,0.0,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fluidium.csv,0.1,0.15,0.55,0.25,0.72,0.25,0.09,0.43,0.34,0.31,0.0,0.83,0.11,0.0,0.15,0.27
guineu.csv,0.0,0.02,0.91,0.6,0.0,0.04,0.0,0.11,0.21,0.05,0.14,0.42,0.07,0.0,0.03,0.2
inkscape.csv,0.16,0.13,0.09,0.13,0.38,0.18,0.0,0.0,0.09,0.19,0.14,0.17,0.09,0.24,0.0,0.0
mpqc.csv,0.66,0.44,0.55,0.1,0.72,0.0,0.31,0.75,0.88,0.49,0.71,0.83,0.82,0.69,0.27,0.84
nsis.csv,0.81,0.96,1.0,0.87,0.94,0.81,0.94,0.64,0.52,0.86,0.0,0.92,0.68,0.62,0.79,0.84
octave.csv,0.53,0.3,0.27,0.31,0.0,0.06,0.25,0.57,0.5,0.21,0.14,0.0,0.55,0.03,0.52,0.32
owfs.csv,0.16,0.01,0.55,0.0,0.15,0.19,0.09,0.07,0.27,0.15,0.14,0.5,0.11,0.38,0.06,0.27
owlib.csv,0.33,0.0,1.0,0.98,0.71,0.54,0.41,0.43,0.59,0.5,0.86,0.58,0.27,0.48,0.55,0.68
pamguard.csv,0.83,0.63,1.0,0.92,0.54,0.5,0.81,0.61,0.41,0.72,0.29,0.17,0.59,0.69,0.0,0.73
prelude.csv,0.81,0.84,0.0,0.83,0.91,0.86,0.88,0.93,0.89,0.77,0.86,0.83,0.8,0.86,0.79,0.89
robocode.csv,0.52,0.1,0.18,0.42,0.39,0.12,0.09,0.0,0.55,0.25,0.29,0.25,0.59,0.1,0.45,0.41
uwom-server.csv,0.28,0.08,0.0,0.08,0.03,0.25,0.16,0.57,0.88,0.0,0.14,0.0,0.68,0.14,0.55,0.48
zengine.csv,0.98,0.98,0.36,0.85,0.43,0.78,0.88,0.54,0.36,0.81,0.57,0.0,0.84,0.72,0.85,0.61
zildo.csv,0.57,0.28,1.0,0.81,0.12,0.12,0.25,0.14,0.2,0.49,0.43,0.08,0.0,0.34,0.42,0.14
