,heekscad.csv,gamestone.csv,xcsoar.csv,igarden.csv,gbif-providertoolkit.csv,levent.csv,bacnet.csv,owlapi.csv,quark.csv,pnotepad.csv
bacnet.csv,3.0,9.0,0.0,1.0,2.0,0.0,0.0,3.0,11.0,0.0
gamestone.csv,3.0,0.0,3.0,1.0,4.0,0.0,1.0,13.0,0.0,0.0
gbif-providertoolkit.csv,2.0,59.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0,1.0
heekscad.csv,0.0,5.0,3.0,1.0,16.0,0.0,6.0,11.0,5.0,0.0
igarden.csv,0.0,59.0,1.0,0.0,0.0,0.0,11.0,4.0,6.0,0.0
levent.csv,2.0,8.0,1.0,4.0,20.0,0.0,1.0,20.0,5.0,1.0
owlapi.csv,2.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0
pnotepad.csv,4.0,15.0,0.0,4.0,2.0,0.0,5.0,32.0,14.0,0.0
quark.csv,2.0,59.0,1.0,1.0,0.0,71.0,0.0,1.0,0.0,0.0
xcsoar.csv,0.0,14.0,0.0,0.0,11.0,0.0,0.0,14.0,5.0,0.0
