,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,197.5,293.0,98.5,84.5,97.5,2566.0,521.0,168.0,77.5
ingex.csv,95.5,150.0,284.5,82.5,1041.5,1249.5,361.0,97.5,84.5
megasquirtavr.csv,98.5,194.0,98.5,94.5,295.0,2864.0,97.5,284.0,370.0
owlapi.csv,93.5,188.5,257.0,184.0,96.5,878.0,97.5,83.5,552.0
piccolo2d.csv,86.5,89.5,98.5,84.5,97.5,264.5,86.5,94.5,88.5
servicestack.csv,40.5,72.5,98.5,18.5,951.0,1000.5,79.5,91.5,277.5
tolven.csv,462.5,91.5,98.5,94.5,196.5,801.5,433.5,85.5,9.5
twostep.csv,197.5,194.5,98.5,192.0,295.0,3299.5,194.0,97.5,372.0
wxlua.csv,197.5,291.5,260.5,194.0,295.0,3479.5,196.0,190.5,550.0
