,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.54,0.42,0.29,0.2,0.43,0.27,0.37,0.11,0.19
ingex.csv,0.3,0.22,0.21,0.17,0.16,0.26,0.54,0.25,0.36
megasquirtavr.csv,0.48,0.53,0.26,0.34,0.23,0.23,0.34,0.38,0.24
owlapi.csv,0.24,0.21,0.09,0.44,0.5,0.52,0.49,0.2,0.35
piccolo2d.csv,0.3,0.35,0.5,0.17,0.56,0.35,0.51,0.56,0.48
servicestack.csv,0.11,0.36,0.34,0.02,0.38,0.28,0.22,0.44,0.65
tolven.csv,0.47,0.46,0.32,0.11,0.63,0.41,0.42,0.27,0.0
twostep.csv,0.51,0.4,0.25,0.56,0.5,0.28,0.5,0.8,0.45
wxlua.csv,0.46,0.15,0.15,0.91,0.24,0.09,0.39,0.23,0.39
