,jmoney.csv,array4j.csv,dxengine.csv,sblim.csv,jmonkeyengine.csv,chaperon.csv,calcubetimer.csv,matrex.csv,roolo.csv,jas.csv,primefaces.csv,chaosrts.csv,factor.csv,emono.csv
array4j.csv,2.0,0.0,2.0,19.0,0.0,51.0,0.0,1.0,4.0,17.0,0.0,1.0,0.0,0.0
calcubetimer.csv,10.0,0.0,5.0,38.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,1.0,7.0,0.0
chaosrts.csv,10.0,0.0,5.0,43.0,1.0,18.0,0.0,6.0,0.0,0.0,2.0,0.0,5.0,0.0
chaperon.csv,1.0,0.0,1.0,105.0,3.0,0.0,0.0,147.0,0.0,124.0,0.0,0.0,0.0,0.0
dxengine.csv,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
emono.csv,5.0,0.0,2.0,34.0,1.0,13.0,0.0,1.0,0.0,9.0,3.0,1.0,8.0,0.0
factor.csv,60.0,78.0,77.0,1.0,1.0,51.0,0.0,0.0,1.0,124.0,66.0,0.0,0.0,0.0
jas.csv,3.0,5.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
jmoney.csv,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
jmonkeyengine.csv,10.0,10.0,2.0,0.0,0.0,51.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0
matrex.csv,5.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,63.0,1.0
primefaces.csv,18.0,3.0,5.0,38.0,1.0,14.0,1.0,1.0,5.0,1.0,0.0,2.0,6.0,0.0
roolo.csv,4.0,1.0,77.0,7.0,1.0,51.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,0.0
sblim.csv,0.0,78.0,77.0,0.0,67.0,51.0,0.0,0.0,1.0,124.0,2.0,0.0,0.0,0.0
