,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.45,0.59,0.53,0.42
jajuk.csv,0.44,0.42,0.48,0.53
vapor.csv,0.94,0.8,0.82,0.92
zorannt.csv,0.7,0.9,0.59,0.4
