,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.68,0.25,0.41,0.99
jajuk.csv,0.98,0.36,0.35,0.63
vapor.csv,0.13,0.0,0.89,0.18
zorannt.csv,0.47,0.95,0.33,0.79
