,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.66,0.15,0.33,0.99
jajuk.csv,0.98,0.24,0.26,0.65
vapor.csv,0.56,0.0,0.95,0.83
zorannt.csv,0.57,1.0,0.23,0.67
