,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,2.0,0.0,0.0,0.0,3.0,1.0,4.0
ivatamasks.csv,11.0,16.0,0.0,0.0,0.0,0.0,3.0
ivataopenportal.csv,1.0,6.0,0.0,1.0,0.0,4.0,2.0
kolmafia.csv,5.0,1.0,0.0,1.0,0.0,0.0,1.0
mb-unit.csv,2.0,7.0,0.0,1.0,2.0,9.0,1.0
nova.csv,0.0,4.0,0.0,1.0,0.0,0.0,7.0
olex2.csv,4.0,14.0,0.0,0.0,0.0,7.0,0.0
