,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,96.5,386.5,1880.0,96.5,97.5,581.5,98.5,99.0
etics.csv,96.5,195.0,138.5,97.5,97.5,195.0,192.0,99.0
genecys.csv,189.0,289.5,186.0,985.0,97.5,195.0,289.5,198.0
kvs.csv,96.5,89.5,236.5,689.0,78.0,585.5,288.5,198.0
mcore3d.csv,96.5,295.0,1159.5,97.5,97.5,481.5,98.5,99.0
miranda.csv,81.5,294.0,1249.0,491.5,97.5,882.0,98.5,198.0
ogrehg.csv,96.5,97.5,677.5,97.5,97.5,388.0,98.5,99.0
passwordsafe.csv,96.5,294.0,329.0,392.0,97.5,785.5,98.5,99.0
