,recall,precision,pf,wins
cme.csv,0.005,0.035,0.01,2
columba.csv,0.735,0.37,0.42500000000000004,11
encog-cs.csv,0.685,0.21500000000000002,0.845,0
fido.csv,0.005,0.12,0.0,6
flexpay.csv,0.5,0.325,0.3,9
fluent-nhibernate.csv,0.37,0.345,0.225,12
geochat.csv,0.35,0.23500000000000001,0.20500000000000002,7
gpsmid.csv,0.775,0.265,0.585,4
k3d.csv,0.17,0.405,0.15,13
m-a-d-n-e-s-s.csv,0.185,0.275,0.07500000000000001,10
mob-sen-plat.csv,0.765,0.28,0.6,3
ninject.csv,0.34,0.3,0.255,8
uface.csv,0.955,0.27,0.77,1
v8.csv,0.645,0.295,0.555,5
