,recall,precision,pf,pci_20,ifa,wins
abbot.csv,0.85,0.39,0.79,0.43,1.0,4
aufs.csv,0.42,0.37,0.4,0.67,1.0,6
bulmages.csv,0.12,0.25,0.16,0.49,1.0,0
coot.csv,0.52,0.33,0.63,0.59,1.0,2
emono.csv,0.84,0.34,0.85,0.52,1.0,3
extprosys.csv,0.57,0.44,0.58,0.55,1.0,5
freelords.csv,0.68,0.45,0.57,0.47,1.0,7
jnode.csv,0.07,0.4,0.09,0.8,1.0,9
jruby.csv,0.42,0.32,0.42,0.6,0.0,8
jsecurity.csv,0.22,0.45,0.16,0.68,0.0,14
matrex.csv,0.16,0.47,0.07,0.82,1.0,13
officefloor.csv,0.32,0.45,0.24,0.59,0.0,12
projectfactory.csv,0.36,0.5,0.36,0.63,1.0,10
taverna.csv,0.18,0.51,0.18,0.92,2.0,11
vxl.csv,0.45,0.33,0.5,0.55,1.0,1
