,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,1651.5,1078.0,576.0,395.0,98.5,98.5,99.0
encog-java.csv,1066.0,88.5,53.0,197.0,98.5,459.0,137.0
h2database.csv,291.0,585.5,134.0,196.0,98.5,596.5,93.5
haphazard.csv,873.0,1504.0,191.0,382.5,98.5,464.0,98.5
jaql.csv,1260.0,1047.0,279.5,295.0,98.5,880.0,98.5
raven-monitoring.csv,1542.0,880.5,188.0,196.0,89.5,98.5,99.0
v8.csv,3196.5,580.0,576.0,196.5,194.0,1363.5,99.0
