,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.4,0.46,0.42,0.5,0.66,0.53,0.47
encog-java.csv,0.58,0.93,0.67,0.96,0.67,0.55,0.9
h2database.csv,0.54,0.6,0.89,0.42,0.77,0.54,0.96
haphazard.csv,0.87,0.75,0.54,0.97,0.69,0.54,0.94
jaql.csv,0.39,0.48,0.62,0.48,0.49,0.45,0.96
raven-monitoring.csv,0.44,0.53,0.53,0.6,0.97,0.39,0.68
v8.csv,0.92,0.72,0.42,0.46,0.59,0.41,0.48
