,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,89.5,185.0,96.5,96.5,48.5,1198.5
foursquared.csv,89.5,174.0,247.0,98.5,0.0,938.5
ifmo-game-1.csv,370.0,274.0,208.0,96.5,512.5,2108.5
micomt.csv,846.5,272.5,96.5,98.5,359.5,4913.0
voms.csv,377.0,279.5,194.0,98.5,48.5,4529.0
