,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.14,0.23,0.33,1.0,0.5,0.0
foursquared.csv,0.14,0.17,0.0,0.73,0.0,0.0
ifmo-game-1.csv,0.21,0.0,0.07,0.42,0.0,0.0
micomt.csv,0.08,0.12,0.03,0.35,0.5,0.01
voms.csv,0.09,0.4,0.05,0.67,1.0,0.01
