,xmemcached.csv,httpcontentparser.csv,bdbbasic.csv,qse.csv,google-gears.csv
bdbbasic.csv,3.0,1.0,0.0,1.0,0.0
google-gears.csv,10.0,17.0,1.0,2.0,0.0
httpcontentparser.csv,3.0,0.0,67.0,1.0,0.0
qse.csv,4.0,6.0,1.0,0.0,0.0
xmemcached.csv,0.0,3.0,9.0,6.0,2.0
