,recall,precision,pf,pci_20,ifa,wins
auber.csv,0.75,0.57,0.58,0.45,1.0,6
autat.csv,0.42,0.69,0.22,0.59,1.0,13
brlcad.csv,0.26,0.63,0.17,0.83,1.0,16
delphilhlplib.csv,0.53,0.71,0.32,0.58,0.0,18
exordium.csv,0.47,0.65,0.29,0.57,1.0,11
fltk.csv,0.6,0.63,0.4,0.5,2.0,7
google-web-toolkit.csv,0.42,0.72,0.2,0.55,1.0,15
gzigzag.csv,0.38,0.67,0.21,0.64,1.0,12
irrlicht.csv,1.0,0.48,1.0,0.38,3.0,0
mimosa.csv,0.84,0.54,0.84,0.47,3.0,1
mptvseries.csv,0.45,0.71,0.22,0.54,1.0,14
ogre.csv,0.62,0.5,0.72,0.48,1.0,3
openfrag.csv,0.71,0.63,0.5,0.44,1.0,8
qdvdauthor.csv,0.61,0.56,0.61,0.55,3.0,2
qse.csv,0.65,0.6,0.45,0.52,1.0,9
sauerbraten.csv,0.92,0.54,0.86,0.42,1.0,5
toped.csv,0.75,0.56,0.72,0.5,2.0,4
truevision.csv,0.62,0.64,0.43,0.52,1.0,10
zoolib.csv,0.46,0.7,0.27,0.66,1.0,17
