,recall,precision,pf,pci_20,ifa,wins
emeraldemu.csv,0.57,0.62,0.19,0.48,3.0,8
grafx2.csv,0.73,0.53,0.28,0.47,4.0,4
jahshakafx.csv,0.63,0.59,0.26,0.4,2.0,6
kftpgrabber.csv,0.32,0.59,0.07,0.67,1.0,12
kindb.csv,0.55,0.61,0.27,0.43,1.0,9
maya-work-in-progress.csv,0.81,0.38,0.5,0.43,1.0,3
netatalk.csv,0.83,0.43,0.58,0.47,2.0,2
nullc.csv,0.72,0.41,0.45,0.5,5.0,0
plee-the-bear.csv,0.71,0.45,0.52,0.44,2.0,1
reaper-ecad.csv,0.16,0.67,0.03,0.67,3.0,11
unimrcp.csv,0.76,0.49,0.4,0.44,2.0,5
unladen-swallow.csv,0.42,0.5,0.18,0.55,1.0,10
xmoto.csv,0.71,0.49,0.37,0.49,1.0,7
