,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,power-architect.csv,bigdata.csv,kolmafia.csv,opendvr.csv,mevenide.csv,coot.csv,icescrum.csv,codesmith.csv,ta3d.csv,thedata.csv
apertium.csv,0.57,0.31,0.56,0.69,0.52,0.57,0.17,0.61,0.79,0.49,0.48,0.65,0.11,0.39,0.34,0.69,0.4,0.2,0.29
beast-mcmc.csv,0.74,0.34,0.69,0.58,0.66,0.63,0.46,0.77,0.49,0.27,0.51,0.64,0.54,0.51,0.0,0.6,0.51,0.24,0.5
bigdata.csv,0.41,0.43,0.45,0.61,0.52,0.33,0.0,0.28,0.05,0.32,0.71,0.44,0.36,0.2,0.1,0.44,0.44,0.0,0.28
codesmith.csv,0.38,0.54,0.4,0.59,0.38,0.49,0.41,0.36,0.0,0.24,0.4,0.18,0.36,0.17,0.46,0.3,0.82,0.4,0.75
coot.csv,0.37,0.67,0.41,0.42,0.04,0.42,0.55,0.34,0.46,0.43,0.46,0.02,0.06,0.52,0.72,0.39,0.41,0.0,0.53
cuberok.csv,0.56,0.27,0.49,0.27,0.5,0.5,0.68,0.42,0.44,0.36,0.58,0.44,0.0,0.34,0.32,0.41,0.36,0.67,0.52
icescrum.csv,0.71,0.39,0.5,0.57,0.37,0.58,0.48,0.64,0.51,0.47,0.47,0.57,0.21,0.52,0.45,0.75,0.2,0.46,0.29
jbasic.csv,0.66,0.41,0.55,0.68,0.56,0.57,0.56,0.75,0.33,0.0,0.48,0.49,0.32,0.71,0.56,0.55,0.4,0.54,0.66
jrefactory.csv,0.39,0.72,0.46,0.39,0.22,0.41,0.5,0.42,0.4,0.2,0.17,0.37,0.39,0.54,0.65,0.39,0.13,0.54,0.2
jsecurity.csv,0.44,0.4,0.73,0.31,0.52,0.53,0.47,0.31,0.19,0.36,0.41,0.53,0.27,0.2,0.61,0.25,0.44,0.53,0.29
kolmafia.csv,0.49,0.3,0.39,0.61,0.57,0.57,0.58,0.51,0.13,0.27,0.49,0.71,0.51,0.0,0.5,0.0,0.25,0.47,0.0
libopenmetaverse.csv,0.05,0.13,0.0,0.3,0.55,0.05,0.44,0.0,0.63,0.39,0.13,0.4,0.31,0.0,0.3,0.0,0.7,0.57,0.0
mevenide.csv,0.24,0.29,0.18,0.13,0.13,0.24,0.31,0.25,0.28,0.11,0.21,0.11,0.11,0.7,0.24,0.37,0.06,0.3,0.29
mobicents.csv,0.73,0.46,0.5,0.6,0.23,0.68,0.64,0.65,0.64,0.55,0.62,0.65,0.32,0.57,0.37,0.62,0.26,0.38,0.5
opendvr.csv,0.68,0.41,0.64,0.65,0.0,0.66,0.49,0.55,0.48,0.0,0.13,0.0,0.54,0.32,0.63,0.73,0.35,0.56,0.29
power-architect.csv,0.48,0.48,0.72,0.62,0.13,0.52,0.33,0.32,0.53,0.75,0.63,0.41,0.0,0.49,0.48,0.13,0.0,0.0,0.0
sidekar.csv,0.0,0.0,0.0,0.76,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0
ta3d.csv,0.42,0.39,0.16,0.54,0.0,0.35,0.13,0.42,0.32,0.33,0.38,0.56,0.0,0.32,0.1,0.29,0.1,0.66,0.47
thedata.csv,0.49,0.53,0.46,0.6,0.45,0.52,0.5,0.44,0.57,0.4,0.56,0.4,0.47,0.4,0.67,0.51,0.23,0.4,0.98
