,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.4,0.53,0.0,0.54,1.0,0.37,0.0,0.51
cities3d.csv,0.38,0.93,0.15,0.37,0.52,0.39,0.47,0.12
img-browse-sort.csv,0.45,0.22,0.53,0.52,0.34,1.0,0.14,0.36
levent.csv,0.52,0.62,0.98,0.6,0.29,0.72,0.46,0.5
pnotepad.csv,0.65,0.27,0.61,0.53,0.66,0.49,0.56,0.98
selenium.csv,0.94,0.68,0.44,0.64,0.3,0.49,0.23,0.56
somap.csv,0.09,0.0,0.0,0.0,0.0,0.0,0.99,0.0
xemeiah.csv,0.37,0.63,0.35,0.98,0.19,0.5,0.29,0.36
