,recall,precision,pf,wins
bulmages.csv,0.14,0.44,0.11,5
codeblocks.csv,0.8,0.53,0.51,12
grisbi.csv,0.78,0.52,0.76,7
libmesh.csv,0.54,0.53,0.54,9
panda3d.csv,0.29,0.65,0.15,16
proftp.csv,0.26,0.52,0.17,11
red5.csv,0.58,0.45,0.65,1
skia.csv,0.26,0.63,0.16,15
soar.csv,0.8,0.52,0.83,3
super-tux.csv,1.0,0.45,0.97,0
t-2.csv,0.26,0.5,0.3,8
tart.csv,0.03,0.61,0.01,14
tcvp.csv,0.12,0.58,0.07,13
tencompetence.csv,0.13,0.47,0.26,2
utgb.csv,0.31,0.45,0.25,6
xbrlapi.csv,0.37,0.5,0.33,10
zemljanka.csv,0.91,0.52,0.87,4
