,recall,precision,pf,pci_20,ifa,wins
arcallians.csv,0.74,0.6499999999999999,0.42,0.44,1.0,10
autat.csv,0.44,0.72,0.18,0.62,0.0,14
biopax.csv,0.98,0.42500000000000004,0.88,0.42,1.5,1
exl.csv,0.615,0.41500000000000004,0.53,0.53,2.0,3
fceugc.csv,0.55,0.515,0.37,0.545,0.5,6
fido.csv,0.005,0.03,0.0,0.0,45.0,0
gretl.csv,0.74,0.52,0.53,0.435,1.0,5
jasperreports.csv,0.7,0.43,0.725,0.485,1.5,2
jmule.csv,0.815,0.61,0.42,0.475,1.0,11
moast.csv,0.605,0.42000000000000004,0.455,0.5249999999999999,2.0,4
ng4j.csv,0.7250000000000001,0.61,0.4,0.425,0.0,7
olap-navigator.csv,0.685,0.56,0.32999999999999996,0.48,1.0,9
passwordsafe.csv,0.71,0.575,0.375,0.48,1.5,8
phonon-vlc-mplayer.csv,0.645,0.685,0.25,0.52,0.0,13
sepgsql.csv,0.585,0.7849999999999999,0.14500000000000002,0.55,0.5,15
unflobtactical.csv,0.695,0.685,0.345,0.52,0.5,12
