,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.99,1.0,1.0,0.65,0.98,1.0,1.0,0.99,1.0
ffigo.csv,0.33,0.17,0.22,0.0,0.11,0.0,0.0,0.82,0.0
ildjit.csv,0.44,0.66,0.24,0.26,0.19,1.0,0.0,0.37,0.34
jfreereport.csv,0.13,0.03,0.44,0.23,0.33,0.0,0.12,0.34,0.08
pcsx2.csv,0.25,0.1,0.67,0.69,0.77,0.33,0.0,0.22,0.55
psycle.csv,0.64,0.41,0.88,0.85,0.84,1.0,1.0,0.61,0.55
wikipediardware.csv,0.62,0.52,0.98,0.8,0.83,1.0,1.0,0.71,0.82
wxjs.csv,0.05,0.0,0.06,0.0,0.02,0.0,1.0,0.0,0.03
xqilla.csv,0.29,0.14,0.36,0.08,0.18,1.0,0.62,0.26,0.08
