,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.62,0.31,0.63,1.0,0.14,0.6,0.7,0.47,0.3
chrysalis.csv,0.53,0.2,0.19,0.18,0.0,0.57,0.12,0.38,0.98
jahshaka.csv,0.65,1.0,0.37,0.72,0.19,0.6,0.13,0.38,0.21
jam-daq.csv,0.55,0.32,0.44,0.66,0.13,1.0,0.54,0.37,0.37
jatlas.csv,0.54,0.0,0.14,0.1,1.0,0.44,0.22,0.1,0.0
jedit.csv,0.98,0.4,0.52,0.75,0.15,0.6,0.52,0.36,0.43
open-media-library.csv,0.45,0.27,0.99,0.75,0.24,0.47,0.18,0.33,0.29
panda3d.csv,0.14,0.0,0.17,0.04,0.0,0.16,0.42,0.92,0.14
wheat.csv,0.3,0.27,0.38,0.14,0.25,0.46,1.0,0.32,0.31
