,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.13,0.0,0.0,1.0,0.13,0.09,0.0,0.0,0.17
chrysalis.csv,0.48,0.21,0.14,0.12,0.0,0.55,0.09,0.37,0.97
jahshaka.csv,0.66,1.0,0.32,0.0,0.44,0.59,0.09,0.37,0.3
jam-daq.csv,0.56,0.4,0.43,0.55,0.43,1.0,0.51,0.33,0.48
jatlas.csv,0.52,0.0,0.1,0.06,1.0,0.4,0.17,0.07,0.0
jedit.csv,0.98,0.64,0.54,0.65,0.44,0.62,0.5,0.45,0.68
open-media-library.csv,0.48,0.31,0.98,0.53,0.62,0.43,0.13,0.35,0.26
panda3d.csv,0.12,0.0,0.12,0.02,0.0,0.11,0.36,0.9,0.13
wheat.csv,0.31,0.31,0.38,0.1,0.76,0.44,1.0,0.33,0.35
