,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.97,1.0,1.0,0.0,0.97,0.98,1.0,1.0,0.96
chrysalis.csv,0.59,0.83,0.89,0.9,1.03,0.54,0.93,0.69,0.04
jahshaka.csv,0.45,0.0,0.75,1.09,0.64,0.51,0.93,0.69,0.78
jam-daq.csv,0.58,0.67,0.69,0.51,0.71,0.0,0.65,0.72,0.59
jatlas.csv,0.57,1.0,0.93,0.95,0.0,0.68,0.87,0.94,1.0
jedit.csv,0.02,0.5,0.71,0.4,0.67,0.55,0.71,0.71,0.44
open-media-library.csv,0.73,0.75,0.03,0.77,0.48,0.65,0.9,0.74,0.78
panda3d.csv,0.93,1.0,0.9,0.98,1.03,0.91,0.72,0.13,0.9
wheat.csv,0.87,0.75,0.78,0.92,0.42,0.67,0.0,0.75,0.72
