,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.98,1.0,1.0,1.0,1.0,0.93,1.0,1.0,1.0
chrysalis.csv,0.43,0.18,0.12,0.1,0.0,0.51,0.07,0.33,0.96
jahshaka.csv,0.64,1.0,0.28,0.58,0.4,0.56,0.07,0.33,0.26
jam-daq.csv,0.54,0.36,0.4,0.49,0.4,1.0,0.5,0.29,0.44
jatlas.csv,0.49,0.0,0.08,0.05,1.0,0.36,0.14,0.06,0.0
jedit.csv,0.98,0.64,0.57,0.6,0.4,0.64,0.5,0.42,0.67
open-media-library.csv,0.48,0.27,0.98,0.62,0.6,0.38,0.11,0.31,0.22
panda3d.csv,0.1,0.0,0.1,0.02,0.0,0.09,0.32,0.88,0.11
wheat.csv,0.28,0.27,0.35,0.08,0.8,0.4,1.0,0.29,0.3
