,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.45,0.18,0.47,1.0,0.08,0.44,0.54,0.31,0.17
chrysalis.csv,0.7,0.22,0.38,1.0,0.0,0.66,0.5,0.44,1.0
jahshaka.csv,0.66,1.0,0.58,0.95,0.12,0.66,0.67,0.44,0.17
jam-daq.csv,0.56,0.29,0.5,1.0,0.08,1.0,0.58,0.52,0.32
jatlas.csv,0.6,0.0,0.75,1.0,1.0,0.59,0.5,0.2,0.0
jedit.csv,0.98,0.29,0.47,1.0,0.1,0.56,0.54,0.31,0.32
open-media-library.csv,0.43,0.27,1.0,0.97,0.15,0.63,0.6,0.35,0.43
panda3d.csv,0.26,0.0,0.67,1.0,0.0,0.8,0.6,0.98,0.18
wheat.csv,0.32,0.27,0.41,1.0,0.15,0.53,1.0,0.35,0.32
