,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.44,0.96,0.0,0.34,0.39,0.41,0.55,0.53
bibedt.csv,0.59,0.16,0.71,0.92,0.68,0.37,0.39,0.44
customwars.csv,0.09,0.5,0.29,0.23,0.85,0.0,0.05,0.28
impala.csv,0.32,0.61,0.28,0.46,0.28,0.5,0.93,0.25
massiv.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.97,0.57,0.53,0.64,0.5,0.33,0.32,0.41
quarkplusplus.csv,0.49,0.07,0.89,0.79,0.5,0.97,0.43,0.5
xinity.csv,0.2,0.07,0.54,0.0,0.39,0.29,0.36,0.98
