,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.62,0.46,0.64,0.5,0.51,0.6,0.53,0.49
bibedt.csv,0.63,0.95,0.52,0.89,0.39,0.62,0.55,0.52
customwars.csv,0.95,0.41,0.99,0.86,0.93,0.75,0.86,0.88
impala.csv,0.62,0.39,0.7,0.62,0.97,0.71,0.96,0.8
massiv.csv,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.58,0.39,0.73,0.77,0.53,0.53,0.7,0.5
quarkplusplus.csv,0.71,0.9,0.63,0.67,0.68,0.7,0.72,0.47
xinity.csv,0.97,0.8,0.91,0.75,0.67,0.91,0.67,0.42
