,wxcrp.csv,esmf.csv,upp-mirror.csv,open-beos.csv,pidgin.csv,cornerstone.csv,tokratan.csv,mia.csv,gretl.csv,clamav.csv,libtorrent.csv,riff-evolve.csv,frogatto.csv,kindb.csv,quantlib.csv
clamav.csv,1.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0
cornerstone.csv,8.0,10.0,0.0,1.0,1.0,0.0,10.0,6.0,0.0,1.0,0.0,5.0,3.0,0.0,3.0
esmf.csv,0.0,0.0,1.0,5.0,0.0,0.0,22.0,8.0,2.0,8.0,0.0,0.0,2.0,1.0,5.0
frogatto.csv,1.0,6.0,0.0,1.0,0.0,1.0,6.0,12.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
gretl.csv,5.0,9.0,1.0,5.0,0.0,4.0,16.0,58.0,0.0,10.0,1.0,0.0,1.0,5.0,12.0
kindb.csv,4.0,0.0,1.0,7.0,1.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
libtorrent.csv,5.0,14.0,0.0,7.0,0.0,3.0,9.0,7.0,0.0,9.0,0.0,0.0,6.0,3.0,0.0
mia.csv,4.0,6.0,0.0,0.0,1.0,0.0,26.0,0.0,173.0,4.0,1.0,0.0,1.0,2.0,1.0
open-beos.csv,0.0,8.0,1.0,0.0,3.0,0.0,22.0,6.0,2.0,8.0,0.0,0.0,5.0,2.0,5.0
pidgin.csv,1.0,9.0,4.0,5.0,0.0,5.0,21.0,10.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0
quantlib.csv,0.0,6.0,1.0,8.0,1.0,0.0,29.0,8.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0
riff-evolve.csv,13.0,4.0,0.0,0.0,0.0,1.0,17.0,61.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0
tokratan.csv,0.0,16.0,1.0,7.0,0.0,0.0,0.0,5.0,2.0,55.0,1.0,2.0,2.0,2.0,16.0
upp-mirror.csv,0.0,14.0,1.0,7.0,7.0,2.0,3.0,9.0,1.0,55.0,1.0,1.0,0.0,0.0,3.0
wxcrp.csv,0.0,0.0,2.0,0.0,0.0,0.0,22.0,30.0,1.0,55.0,0.0,0.0,2.0,0.0,0.0
