,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,1.0,5.0,2.0,0.0,0.0,29.0,0.0,0.0
enlightenment.csv,0.0,11.0,2.0,0.0,1.0,46.0,2.0,0.0
ffigo.csv,0.0,2.0,0.0,530.0,0.0,97.0,0.0,51.0
ildjit.csv,0.0,5.0,0.0,0.0,2.0,97.0,1.0,1.0
jfreereport.csv,0.0,9.0,0.0,0.0,0.0,97.0,0.0,0.0
psycle.csv,0.0,8.0,0.0,1.0,0.0,17.0,0.0,1.0
wikipediardware.csv,0.0,4.0,2.0,1.0,0.0,36.0,5.0,1.0
wxjs.csv,0.0,125.0,0.0,0.0,0.0,6.0,119.0,0.0
