,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.23,0.62,0.87,0.14,0.24,0.8,0.61,0.07
enlightenment.csv,1.0,1.0,1.0,0.33,1.0,1.0,1.0,1.0
ffigo.csv,0.22,0.14,0.31,0.0,0.03,0.08,0.36,0.14
ildjit.csv,0.43,0.14,0.14,0.18,0.36,0.24,0.16,0.14
jfreereport.csv,0.04,0.16,0.18,0.09,0.06,0.04,0.07,0.0
psycle.csv,0.3,0.63,0.5,0.72,0.61,0.68,0.27,0.14
wikipediardware.csv,0.32,0.72,0.94,0.62,0.97,0.88,0.73,0.36
wxjs.csv,0.03,0.01,0.12,0.01,0.0,0.2,0.0,0.07
