,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.46,0.95,0.79,0.66
emftriple.csv,0.0,0.9,0.0,0.83
fluent-nhibernate.csv,0.93,0.91,0.94,0.98
gpsmid.csv,0.4,0.4,0.47,0.49
