,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.84,1.01,0.33,0.07
emftriple.csv,1.0,0.09,1.0,0.71
fluent-nhibernate.csv,0.88,0.81,0.06,0.78
gpsmid.csv,0.02,0.64,0.32,0.45
