,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
exl.csv,0.3,0.67,0.63,0.58,0.62,0.64,0.71,0.4,0.51,0.63,0.56,0.09,0.51,0.42,0.41,0.68,0.98,0.68
ildjit.csv,0.01,0.0,0.0,0.0,0.14,0.38,0.97,1.0,0.11,0.12,0.11,0.23,0.0,0.1,0.16,0.11,0.06,0.38
konversation.csv,0.05,1.0,0.49,0.09,0.18,0.24,0.0,0.12,0.09,0.21,0.39,0.49,0.2,0.0,0.09,0.17,0.39,0.0
ltp.csv,0.98,0.1,0.13,0.0,0.15,0.0,0.0,0.0,0.11,0.06,0.12,0.07,0.27,0.27,0.0,0.06,0.23,0.0
mcmc-jags.csv,0.37,0.7,0.59,0.48,0.33,0.94,0.94,0.39,0.47,0.25,0.65,0.21,0.66,0.58,0.23,0.55,0.76,0.36
micomt.csv,0.0,0.1,0.11,0.0,0.3,0.24,0.0,0.12,0.37,0.0,0.35,0.28,0.04,0.93,0.0,0.15,0.2,0.36
migen.csv,0.3,0.81,0.31,0.54,1.0,0.45,0.0,0.16,0.46,0.27,0.56,0.58,0.2,0.5,0.37,0.36,0.49,0.36
moviesandbox.csv,0.38,0.62,0.98,0.52,0.4,0.44,0.0,0.42,0.35,0.12,0.51,0.58,0.45,0.43,0.16,0.27,0.59,0.69
nebuladevice.csv,0.0,0.1,0.06,0.0,0.11,0.0,0.98,0.0,0.05,0.27,0.01,0.0,0.0,0.1,0.94,0.11,0.0,0.38
opengs.csv,0.18,0.29,0.5,0.26,0.51,0.16,0.97,0.17,0.98,0.12,0.19,0.65,0.36,0.27,0.23,0.21,0.34,0.37
openxava.csv,0.24,0.29,0.29,0.37,0.3,0.16,0.0,0.38,0.26,0.04,0.11,1.0,0.33,0.0,0.37,0.17,0.33,0.38
passwordsafe.csv,0.39,0.75,0.63,0.65,0.59,0.16,0.89,0.46,0.67,0.53,0.55,0.62,0.54,0.42,0.5,0.98,0.62,0.58
phonon-vlc-mplayer.csv,0.65,0.7,0.61,0.45,0.65,0.16,0.96,0.35,0.61,0.12,0.98,0.61,0.55,0.43,0.16,0.3,0.54,0.58
sepgsql.csv,0.0,0.0,0.0,0.94,0.04,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.17,0.0,0.0
tcl.csv,0.14,0.0,0.09,0.25,0.11,0.0,0.0,0.57,0.37,0.96,0.09,0.0,0.07,0.36,0.44,0.26,0.14,0.0
unflobtactical.csv,0.25,0.67,0.62,0.18,0.51,0.38,0.94,0.2,0.34,0.04,0.55,0.67,0.98,0.65,0.09,0.41,0.29,0.64
