,xbrlapi.csv,vdsf.csv,codeblocks.csv,ldview.csv,red5.csv,bulmages.csv,ctrlr.csv,ipfire-wall.csv,t-2.csv,libmesh.csv,free-evolution.csv,xcf.csv,l2j.csv,jruby.csv,tencompetence.csv,fulguro.csv,gisgraphy.csv
bulmages.csv,2.0,1261.0,154.0,1.0,1.0,0.0,79.0,1.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,89.0,7.0
codeblocks.csv,1.0,151.0,0.0,0.0,0.0,0.0,1.0,4.0,38.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0
ctrlr.csv,0.0,1261.0,5.0,0.0,0.0,0.0,1.0,3.0,13.0,0.0,9.0,7.0,5.0,0.0,0.0,2.0,1.0
free-evolution.csv,1.0,5.0,4.0,1.0,0.0,0.0,2.0,10.0,2.0,3.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0
fulguro.csv,0.0,3.0,5.0,0.0,0.0,3.0,3.0,5.0,86.0,0.0,8.0,2.0,3.0,0.0,0.0,3.0,3.0
gisgraphy.csv,1.0,1261.0,4.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0
ipfire-wall.csv,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,149.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0
jruby.csv,0.0,5.0,1.0,57.0,0.0,3.0,79.0,54.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,89.0,1.0
l2j.csv,3.0,78.0,0.0,2.0,1.0,8.0,1.0,0.0,88.0,5.0,1.0,5.0,4.0,0.0,0.0,5.0,2.0
ldview.csv,1.0,5.0,4.0,0.0,0.0,0.0,0.0,8.0,39.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0
libmesh.csv,0.0,1261.0,1.0,1.0,0.0,0.0,1.0,7.0,86.0,0.0,12.0,4.0,5.0,0.0,0.0,2.0,1.0
red5.csv,0.0,164.0,4.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,10.0,7.0,1.0,0.0,0.0,2.0,0.0
t-2.csv,0.0,38.0,5.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,10.0,5.0,2.0,0.0,0.0,2.0,0.0
tencompetence.csv,0.0,4.0,1.0,0.0,0.0,8.0,2.0,4.0,88.0,0.0,13.0,3.0,10.0,0.0,0.0,1.0,1.0
vdsf.csv,0.0,4.0,5.0,0.0,0.0,0.0,1.0,6.0,96.0,0.0,15.0,3.0,5.0,0.0,0.0,2.0,1.0
xbrlapi.csv,0.0,1261.0,1.0,2.0,0.0,4.0,1.0,1.0,94.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,1.0
xcf.csv,0.0,5.0,0.0,0.0,0.0,7.0,0.0,4.0,65.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0
