,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,bigdata.csv,wsmt.csv,ambulant.csv,opendvr.csv,icescrum.csv
ambulant.csv,0.59,0.67,0.51,0.28,0.44,0.22,0.64,0.14,0.48,0.75,0.36,0.5,0.68,0.38,0.18,0.47,0.46,0.95,0.27,0.53
apertium.csv,0.62,0.64,0.53,0.49,0.66,0.31,0.35,0.36,0.6,0.75,0.92,0.25,0.51,0.83,0.07,0.46,0.17,0.07,0.09,0.37
beast-mcmc.csv,0.98,0.3,0.39,0.49,0.27,0.19,0.42,0.45,0.56,0.21,0.96,0.06,0.47,0.64,0.25,0.37,0.4,0.32,0.55,0.42
bigdata.csv,0.35,0.12,0.35,0.82,0.92,0.56,0.34,0.45,0.48,0.98,0.04,0.12,0.38,0.36,0.36,1.0,0.2,0.15,0.91,0.21
cuberok.csv,0.56,0.52,0.65,0.51,0.7,0.42,0.55,0.95,0.76,0.54,0.28,0.38,0.48,0.66,0.39,0.67,0.51,0.2,0.5,0.63
exist.csv,0.5,0.42,0.18,0.08,0.36,0.19,0.44,0.5,0.52,0.32,0.4,0.5,1.0,0.51,0.21,0.25,0.11,0.24,0.27,0.68
icescrum.csv,0.42,0.27,0.27,0.1,0.28,0.14,0.34,0.0,0.36,0.4,0.24,0.06,0.26,0.62,0.04,0.25,0.11,0.02,0.05,1.0
jbasic.csv,0.39,0.39,0.24,0.26,0.14,0.14,0.34,0.41,0.32,0.95,0.12,0.19,0.22,0.19,0.04,0.28,0.06,0.41,0.27,0.26
jgnash.csv,0.32,0.18,0.2,0.28,0.11,0.5,0.47,0.0,0.8,0.13,0.4,0.19,0.49,0.21,0.32,0.51,0.06,0.07,0.18,0.74
jrefactory.csv,0.35,0.18,1.0,0.31,0.33,0.56,0.33,0.14,0.56,0.38,0.16,0.12,0.35,0.45,0.14,0.39,0.49,0.05,0.14,0.32
jsecurity.csv,0.29,0.21,0.18,0.97,0.27,0.31,0.33,0.36,0.4,0.24,0.12,0.19,0.26,0.51,0.57,0.34,0.23,0.44,0.09,0.32
libopenmetaverse.csv,0.83,0.79,0.96,0.97,0.86,1.0,0.86,0.82,0.8,0.98,0.72,0.75,0.66,1.0,0.61,0.79,0.86,0.8,0.59,0.68
mobicents.csv,0.53,0.39,0.47,0.44,0.64,0.44,0.99,0.32,0.6,0.63,0.44,0.25,0.49,0.7,0.11,0.47,0.17,0.34,0.05,0.42
mp-rechnungs-und-kundenverwaltung.csv,0.38,0.24,0.25,0.26,0.33,0.33,0.39,0.23,0.16,0.27,0.16,0.44,0.38,0.96,0.14,0.31,0.14,0.39,0.59,0.32
opendvr.csv,0.48,0.36,0.63,0.49,0.52,0.53,0.51,0.41,0.32,0.67,0.68,0.19,0.22,0.53,0.54,0.37,0.26,0.44,0.86,0.68
openefm.csv,0.61,0.94,0.41,0.46,0.55,0.61,0.49,0.45,0.48,0.52,0.68,0.12,0.59,0.72,0.36,0.53,0.2,0.24,0.18,0.84
sidekar.csv,0.65,0.42,0.43,0.69,0.98,0.44,0.55,0.55,0.84,0.33,0.44,0.31,0.48,0.68,0.36,0.49,0.4,0.59,0.41,0.79
wheat.csv,0.55,0.33,0.43,0.36,0.5,0.36,0.4,0.36,0.36,0.14,0.52,0.44,0.46,0.26,1.0,0.34,0.11,0.34,0.27,0.53
wsmt.csv,0.18,0.15,0.35,0.18,0.08,0.33,0.3,0.09,0.12,0.02,0.28,0.31,0.29,0.09,0.25,0.19,0.97,0.29,0.5,0.11
yarp0.csv,0.59,0.39,0.47,0.41,0.39,0.28,0.64,0.18,0.44,0.41,0.2,0.81,0.5,0.74,0.18,0.54,0.4,0.68,0.09,0.53
