,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.22,0.47,0.51,0.29,0.54,0.48,0.34
gisgraphy.csv,0.12,0.46,0.44,0.0,0.32,0.38,0.6
haggle.csv,0.3,0.47,0.62,0.29,0.36,0.5,0.5
java-gnome.csv,0.12,0.36,0.43,0.88,0.16,0.4,0.47
magicwars.csv,0.17,0.72,0.78,0.89,0.47,0.41,0.47
orc.csv,0.48,0.33,0.48,0.15,0.47,0.5,0.29
servicestack.csv,0.15,0.16,0.0,0.0,0.29,0.59,0.08
