,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.95,0.83,0.51,0.91,0.64,0.88,0.84
gisgraphy.csv,0.94,0.37,0.89,0.0,0.88,0.54,0.72
haggle.csv,0.55,0.49,0.41,0.73,0.64,0.86,0.54
java-gnome.csv,0.94,0.98,0.97,0.44,0.93,0.7,0.45
magicwars.csv,0.29,0.72,0.48,0.39,0.34,0.4,0.29
orc.csv,0.62,0.4,0.43,0.9,0.46,0.86,0.92
servicestack.csv,0.91,0.94,0.0,0.0,0.91,0.65,0.5
