,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.2,0.69,0.66,0.91,0.52,0.75,0.37
gisgraphy.csv,0.08,0.31,0.59,0.0,0.62,0.27,0.56
haggle.csv,0.2,0.43,0.71,0.91,0.36,0.86,0.46
java-gnome.csv,0.09,0.93,0.72,0.96,0.21,0.35,0.39
magicwars.csv,0.09,0.8,0.64,0.83,0.31,0.26,0.32
orc.csv,0.33,0.24,0.74,0.5,0.38,0.86,0.38
servicestack.csv,0.18,0.88,0.0,0.0,0.45,0.55,0.5
