,recall,precision,pf,pci_20,ifa,wins
brlcad.csv,0.24,0.62,0.22,0.81,1.0,14
delphilhlplib.csv,0.59,0.73,0.4,0.47,1.0,11
exordium.csv,0.37,0.72,0.23,0.6,1.0,13
fltk.csv,0.67,0.64,0.47,0.49,2.0,5
genoviz.csv,0.16,0.78,0.07,0.75,0.0,18
gzigzag.csv,0.21,0.82,0.1,0.75,1.0,17
irrlicht.csv,1.0,0.55,1.0,0.38,3.0,0
kmess.csv,0.2,0.58,0.24,0.53,1.0,6
moast.csv,0.37,0.5,0.35,0.8,3.0,4
mptvseries.csv,0.42,0.71,0.2,0.52,0.0,16
nativeclient.csv,0.66,0.66,0.39,0.49,1.0,12
openfrag.csv,0.7,0.68,0.5,0.45,1.0,10
phet.csv,0.37,0.29,0.58,0.79,3.0,1
qdvdauthor.csv,0.68,0.53,0.61,0.54,1.0,9
qse.csv,0.58,0.68,0.41,0.51,2.0,8
sauerbraten.csv,0.87,0.54,0.86,0.43,1.0,3
toped.csv,0.89,0.6,0.76,0.45,2.0,2
truevision.csv,0.77,0.67,0.55,0.47,2.0,7
zoolib.csv,0.47,0.73,0.28,0.65,1.0,15
