,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.63,0.08,0.0,0.73,0.13,0.17,0.43,0.0
apolloplayer.csv,0.76,0.75,1.0,0.93,0.61,0.93,1.0,1.0
k3d.csv,0.32,0.04,1.0,0.93,0.05,0.73,0.0,0.0
kowari.csv,0.76,0.42,0.0,0.8,0.35,0.57,0.71,0.0
redshell.csv,0.16,0.33,0.0,0.0,0.75,0.83,0.71,0.4
rtb-team.csv,0.13,0.5,0.0,0.8,0.17,0.1,0.29,0.8
xreal.csv,0.08,0.17,0.0,0.33,0.22,0.37,0.29,1.0
