,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.06,0.39,0.93,0.49,0.18,0.31
bullet.csv,0.47,0.58,0.33,0.99,0.25,0.69
openintents.csv,0.34,0.95,0.5,0.43,0.13,0.45
pokenetonline.csv,0.12,0.62,0.54,0.47,0.28,0.99
tktoolkit.csv,0.47,0.53,0.33,0.78,0.93,0.53
zealos.csv,0.95,0.57,0.39,0.65,0.21,0.69
