,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.5,0.33,1.0,0.88,0.12,0.54
bullet.csv,0.31,0.44,0.27,0.99,0.15,0.69
openintents.csv,0.3,1.0,0.46,0.77,0.29,0.9
pokenetonline.csv,0.67,0.53,0.4,0.81,0.24,1.0
tktoolkit.csv,0.31,0.39,0.3,0.75,1.0,0.56
zealos.csv,1.0,0.5,0.29,0.82,0.12,0.8
