,cleartk.csv,intact.csv,miranda-icq.csv,roolo.csv,ofbiz.csv
cleartk.csv,1.0,0.7,0.63,0.65,0.75
intact.csv,0.55,1.0,0.0,0.15,0.45
miranda-icq.csv,0.29,0.73,0.96,0.6,0.35
ofbiz.csv,0.47,0.43,0.12,0.0,1.0
roolo.csv,0.11,0.13,0.06,0.95,0.21
